filename,original_file,label,label_id,split,feature_shape,audio_length,sample_rate,feature_dimensions,time_frames
209_1308162216750_A_cardiac_pcgmix_plus_201106111136_alpha0.40_basic_152.npy,209_1308162216750_A_cardiac_pcgmix_plus_201106111136_alpha0.40_basic_152.wav,normal,4,train,"(181, 563)",144000,12000,181,563
246_1309199278902_D_cardiac_pcgmix_151_1306779785624_D_alpha0.66_basic_306.npy,246_1309199278902_D_cardiac_pcgmix_151_1306779785624_D_alpha0.66_basic_306.wav,normal,4,train,"(181, 563)",144000,12000,181,563
154_1306935608852_B_cardiac_pcgmix_163_1307104470471_D1_alpha0.63_optimal_66.npy,154_1306935608852_B_cardiac_pcgmix_163_1307104470471_D1_alpha0.63_optimal_66.wav,normal,4,train,"(181, 563)",144000,12000,181,563
184_1308073010307_D.npy,184_1308073010307_D.wav,normal,4,train,"(181, 563)",144000,12000,181,563
140_1306519735121_D1.npy,140_1306519735121_D1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
227_1308594233667_B_cardiac_pcgmix_147_1306523973811_C_alpha0.35_optimal_206.npy,227_1308594233667_B_cardiac_pcgmix_147_1306523973811_C_alpha0.35_optimal_206.wav,normal,4,train,"(181, 563)",144000,12000,181,563
158_1306947254705_D_cardiac_pcgmix_110_1305655332337_A_alpha0.59_optimal_208.npy,158_1306947254705_D_cardiac_pcgmix_110_1305655332337_A_alpha0.59_optimal_208.wav,normal,4,train,"(181, 563)",144000,12000,181,563
125_1306332456645_B1_cardiac_pcgmix_plus_201105021804_alpha0.44_optimal_343.npy,125_1306332456645_B1_cardiac_pcgmix_plus_201105021804_alpha0.44_optimal_343.wav,normal,4,train,"(181, 563)",144000,12000,181,563
110_1305655332337_A_cardiac_pcgmix_159_1307018640315_A1_alpha0.55_optimal_350.npy,110_1305655332337_A_cardiac_pcgmix_159_1307018640315_A1_alpha0.55_optimal_350.wav,normal,4,train,"(181, 563)",144000,12000,181,563
183_1308072703477_B_cardiac_pcgmix_plus_146_1306778707532_D1_alpha0.62_basic_23.npy,183_1308072703477_B_cardiac_pcgmix_plus_146_1306778707532_D1_alpha0.62_basic_23.wav,normal,4,train,"(181, 563)",144000,12000,181,563
105_1305033453095_C.npy,105_1305033453095_C.wav,normal,4,train,"(181, 563)",144000,12000,181,563
274_1311075637574_B_cardiac_pcgmix_103_1305031931979_D2_alpha0.48_basic_292.npy,274_1311075637574_B_cardiac_pcgmix_103_1305031931979_D2_alpha0.48_basic_292.wav,normal,4,train,"(181, 563)",144000,12000,181,563
258_1309352253234_C_cardiac_pcgmix_232_1308748524018_C_alpha0.67_basic_358.npy,258_1309352253234_C_cardiac_pcgmix_232_1308748524018_C_alpha0.67_basic_358.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201103140135.npy,201103140135.wav,normal,4,train,"(181, 563)",144000,12000,181,563
159_1307018640315_B1_cardiac_pcgmix_201106210943_alpha0.57_basic_303.npy,159_1307018640315_B1_cardiac_pcgmix_201106210943_alpha0.57_basic_303.wav,normal,4,train,"(181, 563)",144000,12000,181,563
142_1306763049574_B_cardiac_pcgmix_plus_104_1305032492469_A_alpha0.66_basic_274.npy,142_1306763049574_B_cardiac_pcgmix_plus_104_1305032492469_A_alpha0.66_basic_274.wav,normal,4,train,"(181, 563)",144000,12000,181,563
284_1311168471850_B_cardiac_pcgmix_110_1305655332337_B_alpha0.31_basic_180.npy,284_1311168471850_B_cardiac_pcgmix_110_1305655332337_B_alpha0.31_basic_180.wav,normal,4,train,"(181, 563)",144000,12000,181,563
278_1311163365896_A_cardiac_pcgmix_201102081152_alpha0.31_basic_1.npy,278_1311163365896_A_cardiac_pcgmix_201102081152_alpha0.31_basic_1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
159_1307018640315_B1_cardiac_pcgmix_plus_201106210943_alpha0.57_basic_303.npy,159_1307018640315_B1_cardiac_pcgmix_plus_201106210943_alpha0.57_basic_303.wav,normal,4,train,"(181, 563)",144000,12000,181,563
177_1307989650056_D_cardiac_pcgmix_plus_294_1311681084248_D1_alpha0.68_basic_324.npy,177_1307989650056_D_cardiac_pcgmix_plus_294_1311681084248_D1_alpha0.68_basic_324.wav,normal,4,train,"(181, 563)",144000,12000,181,563
117_1306262456650_D_cardiac_pcgmix_250_1309202496494_A_alpha0.36_basic_289.npy,117_1306262456650_D_cardiac_pcgmix_250_1309202496494_A_alpha0.36_basic_289.wav,normal,4,train,"(181, 563)",144000,12000,181,563
296_1311682952647_A2_cardiac_pcgmix_plus_140_1306519735121_D1_alpha0.38_basic_169.npy,296_1311682952647_A2_cardiac_pcgmix_plus_140_1306519735121_D1_alpha0.38_basic_169.wav,normal,4,train,"(181, 563)",144000,12000,181,563
176_1307988171173_D_cardiac_pcgmix_106_1306776721273_A_alpha0.47_basic_48.npy,176_1307988171173_D_cardiac_pcgmix_106_1306776721273_A_alpha0.47_basic_48.wav,normal,4,train,"(181, 563)",144000,12000,181,563
296_1311682952647_A2_cardiac_pcgmix_176_1307988171173_D_alpha0.32_basic_111.npy,296_1311682952647_A2_cardiac_pcgmix_176_1307988171173_D_alpha0.32_basic_111.wav,normal,4,train,"(181, 563)",144000,12000,181,563
176_1307988171173_D.npy,176_1307988171173_D.wav,normal,4,train,"(181, 563)",144000,12000,181,563
158_1306947254705_D.npy,158_1306947254705_D.wav,normal,4,train,"(181, 563)",144000,12000,181,563
216_1308245839516_D_cardiac_pcgmix_201106210943_alpha0.53_optimal_80.npy,216_1308245839516_D_cardiac_pcgmix_201106210943_alpha0.53_optimal_80.wav,normal,4,train,"(181, 563)",144000,12000,181,563
150_1306776340746_A_cardiac_pcgmix_plus_140_1306519735121_A_alpha0.53_optimal_296.npy,150_1306776340746_A_cardiac_pcgmix_plus_140_1306519735121_A_alpha0.53_optimal_296.wav,normal,4,train,"(181, 563)",144000,12000,181,563
149_1306776016110_C1.npy,149_1306776016110_C1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
151_1306779785624_C_cardiac_pcgmix_138_1306762146980_D_alpha0.67_optimal_102.npy,151_1306779785624_C_cardiac_pcgmix_138_1306762146980_D_alpha0.67_optimal_102.wav,normal,4,train,"(181, 563)",144000,12000,181,563
188_1308074301731_D_cardiac_pcgmix_plus_216_1308245839516_D_alpha0.40_basic_171.npy,188_1308074301731_D_cardiac_pcgmix_plus_216_1308245839516_D_alpha0.40_basic_171.wav,normal,4,train,"(181, 563)",144000,12000,181,563
101_1305030823364_E.npy,101_1305030823364_E.wav,normal,4,train,"(181, 563)",144000,12000,181,563
173_1307973611151_C_cardiac_pcgmix_142_1306763049574_B_alpha0.32_optimal_61.npy,173_1307973611151_C_cardiac_pcgmix_142_1306763049574_B_alpha0.32_optimal_61.wav,normal,4,train,"(181, 563)",144000,12000,181,563
137_1306764999211_C_cardiac_pcgmix_208_1308159994503_C_alpha0.41_optimal_371.npy,137_1306764999211_C_cardiac_pcgmix_208_1308159994503_C_alpha0.41_optimal_371.wav,normal,4,train,"(181, 563)",144000,12000,181,563
246_1309199278902_D_cardiac_pcgmix_278_1311163365896_A_alpha0.69_basic_97.npy,246_1309199278902_D_cardiac_pcgmix_278_1311163365896_A_alpha0.69_basic_97.wav,normal,4,train,"(181, 563)",144000,12000,181,563
106_1306776721273_A_cardiac_pcgmix_plus_167_1307111318050_A_alpha0.36_optimal_40.npy,106_1306776721273_A_cardiac_pcgmix_plus_167_1307111318050_A_alpha0.36_optimal_40.wav,normal,4,train,"(181, 563)",144000,12000,181,563
179_1307990076841_D_cardiac_pcgmix_258_1309352253234_A_alpha0.33_basic_12.npy,179_1307990076841_D_cardiac_pcgmix_258_1309352253234_A_alpha0.33_basic_12.wav,normal,4,train,"(181, 563)",144000,12000,181,563
198_1308141739338_C_cardiac_pcgmix_plus_146_1306778707532_B_alpha0.52_basic_246.npy,198_1308141739338_C_cardiac_pcgmix_plus_146_1306778707532_B_alpha0.52_basic_246.wav,normal,4,train,"(181, 563)",144000,12000,181,563
110_1305655332337_A_cardiac_pcgmix_153_1306848820671_B1_alpha0.53_optimal_298.npy,110_1305655332337_A_cardiac_pcgmix_153_1306848820671_B1_alpha0.53_optimal_298.wav,normal,4,train,"(181, 563)",144000,12000,181,563
146_1306778707532_D_cardiac_pcgmix_284_1311168471850_A_alpha0.55_basic_304.npy,146_1306778707532_D_cardiac_pcgmix_284_1311168471850_A_alpha0.55_basic_304.wav,normal,4,train,"(181, 563)",144000,12000,181,563
186_1308073648738_C1.npy,186_1308073648738_C1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
115_1306259437619_B_cardiac_pcgmix_217_1308246111629_C_alpha0.56_basic_26.npy,115_1306259437619_B_cardiac_pcgmix_217_1308246111629_C_alpha0.56_basic_26.wav,normal,4,train,"(181, 563)",144000,12000,181,563
159_1307018640315_B_cardiac_pcgmix_plus_117_1306262456650_D_alpha0.35_optimal_256.npy,159_1307018640315_B_cardiac_pcgmix_plus_117_1306262456650_D_alpha0.35_optimal_256.wav,normal,4,train,"(181, 563)",144000,12000,181,563
153_1306848820671_B1.npy,153_1306848820671_B1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
198_1308141739338_C_cardiac_pcgmix_138_1306762146980_A_alpha0.66_basic_148.npy,198_1308141739338_C_cardiac_pcgmix_138_1306762146980_A_alpha0.66_basic_148.wav,normal,4,train,"(181, 563)",144000,12000,181,563
143_1306763822290_B_cardiac_pcgmix_155_1306935902813_C_alpha0.51_optimal_286.npy,143_1306763822290_B_cardiac_pcgmix_155_1306935902813_C_alpha0.51_optimal_286.wav,normal,4,train,"(181, 563)",144000,12000,181,563
154_1306935608852_B1_cardiac_pcgmix_299_1311770522820_C_alpha0.43_basic_267.npy,154_1306935608852_B1_cardiac_pcgmix_299_1311770522820_C_alpha0.43_basic_267.wav,normal,4,train,"(181, 563)",144000,12000,181,563
190_1308076920011_C1.npy,190_1308076920011_C1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
125_1306332456645_B_cardiac_pcgmix_138_1306762146980_D_alpha0.53_basic_121.npy,125_1306332456645_B_cardiac_pcgmix_138_1306762146980_D_alpha0.53_basic_121.wav,normal,4,train,"(181, 563)",144000,12000,181,563
117_1306262456650_B_cardiac_pcgmix_plus_107_1305654946865_C1_alpha0.40_optimal_302.npy,117_1306262456650_B_cardiac_pcgmix_plus_107_1305654946865_C1_alpha0.40_optimal_302.wav,normal,4,train,"(181, 563)",144000,12000,181,563
216_1308245839516_D_cardiac_pcgmix_104_1305032492469_A_alpha0.35_basic_342.npy,216_1308245839516_D_cardiac_pcgmix_104_1305032492469_A_alpha0.35_basic_342.wav,normal,4,train,"(181, 563)",144000,12000,181,563
154_1306935608852_A1_cardiac_pcgmix_133_1306759619127_A1_alpha0.47_basic_187.npy,154_1306935608852_A1_cardiac_pcgmix_133_1306759619127_A1_alpha0.47_basic_187.wav,normal,4,train,"(181, 563)",144000,12000,181,563
143_1306763822290_A_cardiac_pcgmix_264_1309356143724_C_alpha0.66_optimal_345.npy,143_1306763822290_A_cardiac_pcgmix_264_1309356143724_C_alpha0.66_optimal_345.wav,normal,4,train,"(181, 563)",144000,12000,181,563
115_1306259437619_B_cardiac_pcgmix_271_1309369876160_D_alpha0.52_optimal_318.npy,115_1306259437619_B_cardiac_pcgmix_271_1309369876160_D_alpha0.52_optimal_318.wav,normal,4,train,"(181, 563)",144000,12000,181,563
177_1307989650056_A1.npy,177_1307989650056_A1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
175_1307987962616_B.npy,175_1307987962616_B.wav,normal,4,train,"(181, 563)",144000,12000,181,563
159_1307018640315_C1_cardiac_pcgmix_201108011115_alpha0.52_basic_203.npy,159_1307018640315_C1_cardiac_pcgmix_201108011115_alpha0.52_basic_203.wav,normal,4,train,"(181, 563)",144000,12000,181,563
105_1305033453095_A.npy,105_1305033453095_A.wav,normal,4,train,"(181, 563)",144000,12000,181,563
134_1306428161797_C2_cardiac_pcgmix_210_1308162935880_D2_alpha0.43_basic_156.npy,134_1306428161797_C2_cardiac_pcgmix_210_1308162935880_D2_alpha0.43_basic_156.wav,normal,4,train,"(181, 563)",144000,12000,181,563
137_1306764999211_D_cardiac_pcgmix_252_1309203336604_B_alpha0.65_optimal_362.npy,137_1306764999211_D_cardiac_pcgmix_252_1309203336604_B_alpha0.65_optimal_362.wav,normal,4,train,"(181, 563)",144000,12000,181,563
146_1306778707532_D_cardiac_pcgmix_plus_284_1311168471850_A_alpha0.55_basic_304.npy,146_1306778707532_D_cardiac_pcgmix_plus_284_1311168471850_A_alpha0.55_basic_304.wav,normal,4,train,"(181, 563)",144000,12000,181,563
136_1306429977501_C_cardiac_pcgmix_282_1311166081161_C_alpha0.34_optimal_273.npy,136_1306429977501_C_cardiac_pcgmix_282_1311166081161_C_alpha0.34_optimal_273.wav,normal,4,train,"(181, 563)",144000,12000,181,563
294_1311681084248_A_cardiac_pcgmix_plus_106_1306776721273_A_alpha0.54_optimal_178.npy,294_1311681084248_A_cardiac_pcgmix_plus_106_1306776721273_A_alpha0.54_optimal_178.wav,normal,4,train,"(181, 563)",144000,12000,181,563
155_1306935902813_A_cardiac_pcgmix_plus_147_1306523973811_C_alpha0.57_basic_357.npy,155_1306935902813_A_cardiac_pcgmix_plus_147_1306523973811_C_alpha0.57_basic_357.wav,normal,4,train,"(181, 563)",144000,12000,181,563
179_1307990076841_D_cardiac_pcgmix_plus_258_1309352253234_A_alpha0.33_basic_12.npy,179_1307990076841_D_cardiac_pcgmix_plus_258_1309352253234_A_alpha0.33_basic_12.wav,normal,4,train,"(181, 563)",144000,12000,181,563
296_1311682952647_A1_cardiac_pcgmix_218_1308246311449_C_alpha0.51_optimal_146.npy,296_1311682952647_A1_cardiac_pcgmix_218_1308246311449_C_alpha0.51_optimal_146.wav,normal,4,train,"(181, 563)",144000,12000,181,563
264_1309356143724_B_cardiac_pcgmix_plus_215_1308245664733_C_alpha0.62_basic_313.npy,264_1309356143724_B_cardiac_pcgmix_plus_215_1308245664733_C_alpha0.62_basic_313.wav,normal,4,train,"(181, 563)",144000,12000,181,563
125_1306332456645_B_cardiac_pcgmix_plus_117_1306262456650_B_alpha0.67_optimal_260.npy,125_1306332456645_B_cardiac_pcgmix_plus_117_1306262456650_B_alpha0.67_optimal_260.wav,normal,4,train,"(181, 563)",144000,12000,181,563
117_1306262456650_A_cardiac_pcgmix_258_1309352253234_C_alpha0.47_optimal_189.npy,117_1306262456650_A_cardiac_pcgmix_258_1309352253234_C_alpha0.47_optimal_189.wav,normal,4,train,"(181, 563)",144000,12000,181,563
271_1309369876160_C_cardiac_pcgmix_182_1308053371395_B_alpha0.59_optimal_60.npy,271_1309369876160_C_cardiac_pcgmix_182_1308053371395_B_alpha0.59_optimal_60.wav,normal,4,train,"(181, 563)",144000,12000,181,563
151_1306779785624_D_cardiac_pcgmix_181_1308052613891_D_alpha0.44_basic_243.npy,151_1306779785624_D_cardiac_pcgmix_181_1308052613891_D_alpha0.44_basic_243.wav,normal,4,train,"(181, 563)",144000,12000,181,563
152_1306779561195_B1_cardiac_pcgmix_plus_271_1309369876160_C_alpha0.58_optimal_177.npy,152_1306779561195_B1_cardiac_pcgmix_plus_271_1309369876160_C_alpha0.58_optimal_177.wav,normal,4,train,"(181, 563)",144000,12000,181,563
137_1306764999211_C_cardiac_pcgmix_plus_151_1306779785624_D_alpha0.39_optimal_4.npy,137_1306764999211_C_cardiac_pcgmix_plus_151_1306779785624_D_alpha0.39_optimal_4.wav,normal,4,train,"(181, 563)",144000,12000,181,563
110_1305655332337_A_cardiac_pcgmix_plus_153_1306848820671_B1_alpha0.53_optimal_298.npy,110_1305655332337_A_cardiac_pcgmix_plus_153_1306848820671_B1_alpha0.53_optimal_298.wav,normal,4,train,"(181, 563)",144000,12000,181,563
151_1306779785624_A_cardiac_pcgmix_plus_158_1306947254705_B1_alpha0.68_basic_321.npy,151_1306779785624_A_cardiac_pcgmix_plus_158_1306947254705_B1_alpha0.68_basic_321.wav,normal,4,train,"(181, 563)",144000,12000,181,563
232_1308748524018_A_cardiac_pcgmix_127_1306764300147_A_alpha0.64_optimal_142.npy,232_1308748524018_A_cardiac_pcgmix_127_1306764300147_A_alpha0.64_optimal_142.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201106151236_cardiac_pcgmix_286_1311170606028_C_alpha0.40_optimal_44.npy,201106151236_cardiac_pcgmix_286_1311170606028_C_alpha0.40_optimal_44.wav,normal,4,train,"(181, 563)",144000,12000,181,563
170_1307970562729_C1.npy,170_1307970562729_C1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201106151236_cardiac_pcgmix_140_1306519735121_C_alpha0.52_basic_225.npy,201106151236_cardiac_pcgmix_140_1306519735121_C_alpha0.52_basic_225.wav,normal,4,train,"(181, 563)",144000,12000,181,563
110_1305655332337_A_cardiac_pcgmix_plus_159_1307018640315_A1_alpha0.55_optimal_350.npy,110_1305655332337_A_cardiac_pcgmix_plus_159_1307018640315_A1_alpha0.55_optimal_350.wav,normal,4,train,"(181, 563)",144000,12000,181,563
103_1305031931979_D2_cardiac_pcgmix_153_1306848820671_B1_alpha0.48_optimal_84.npy,103_1305031931979_D2_cardiac_pcgmix_153_1306848820671_B1_alpha0.48_optimal_84.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201105011626.npy,201105011626.wav,normal,4,train,"(181, 563)",144000,12000,181,563
215_1308245664733_C.npy,215_1308245664733_C.wav,normal,4,train,"(181, 563)",144000,12000,181,563
177_1307989650056_D_cardiac_pcgmix_plus_143_1306763822290_A_alpha0.36_basic_325.npy,177_1307989650056_D_cardiac_pcgmix_plus_143_1306763822290_A_alpha0.36_basic_325.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201104141251_cardiac_pcgmix_plus_201106141148_alpha0.65_basic_283.npy,201104141251_cardiac_pcgmix_plus_201106141148_alpha0.65_basic_283.wav,normal,4,train,"(181, 563)",144000,12000,181,563
105_1305033453095_A_cardiac_pcgmix_285_1311169246969_C_alpha0.59_optimal_45.npy,105_1305033453095_A_cardiac_pcgmix_285_1311169246969_C_alpha0.59_optimal_45.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201102081152_cardiac_pcgmix_plus_180_1307990956284_C_alpha0.68_optimal_99.npy,201102081152_cardiac_pcgmix_plus_180_1307990956284_C_alpha0.68_optimal_99.wav,normal,4,train,"(181, 563)",144000,12000,181,563
115_1306259437619_B_cardiac_pcgmix_plus_210_1308162935880_D1_alpha0.60_optimal_35.npy,115_1306259437619_B_cardiac_pcgmix_plus_210_1308162935880_D1_alpha0.60_optimal_35.wav,normal,4,train,"(181, 563)",144000,12000,181,563
154_1306935608852_B1_cardiac_pcgmix_159_1307018640315_C1_alpha0.57_optimal_315.npy,154_1306935608852_B1_cardiac_pcgmix_159_1307018640315_C1_alpha0.57_optimal_315.wav,normal,4,train,"(181, 563)",144000,12000,181,563
158_1306947254705_D_cardiac_pcgmix_plus_181_1308052613891_D_alpha0.40_optimal_259.npy,158_1306947254705_D_cardiac_pcgmix_plus_181_1308052613891_D_alpha0.40_optimal_259.wav,normal,4,train,"(181, 563)",144000,12000,181,563
176_1307988171173_B_cardiac_pcgmix_plus_286_1311170606028_A_alpha0.47_basic_163.npy,176_1307988171173_B_cardiac_pcgmix_plus_286_1311170606028_A_alpha0.47_basic_163.wav,normal,4,train,"(181, 563)",144000,12000,181,563
207_1308159792607_C_cardiac_pcgmix_127_1306764300147_A_alpha0.64_basic_67.npy,207_1308159792607_C_cardiac_pcgmix_127_1306764300147_A_alpha0.64_basic_67.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201106151236.npy,201106151236.wav,normal,4,train,"(181, 563)",144000,12000,181,563
144_1306522408528_C_cardiac_pcgmix_plus_201102081152_alpha0.42_basic_36.npy,144_1306522408528_C_cardiac_pcgmix_plus_201102081152_alpha0.42_basic_36.wav,normal,4,train,"(181, 563)",144000,12000,181,563
214_1308245489717_A_cardiac_pcgmix_plus_210_1308162935880_D2_alpha0.65_optimal_275.npy,214_1308245489717_A_cardiac_pcgmix_plus_210_1308162935880_D2_alpha0.65_optimal_275.wav,normal,4,train,"(181, 563)",144000,12000,181,563
149_1306776016110_A_cardiac_pcgmix_173_1307973611151_B_alpha0.45_optimal_32.npy,149_1306776016110_A_cardiac_pcgmix_173_1307973611151_B_alpha0.45_optimal_32.wav,normal,4,train,"(181, 563)",144000,12000,181,563
237_1308750231222_C_cardiac_pcgmix_271_1309369876160_C_alpha0.66_optimal_291.npy,237_1308750231222_C_cardiac_pcgmix_271_1309369876160_C_alpha0.66_optimal_291.wav,normal,4,train,"(181, 563)",144000,12000,181,563
163_1307104470471_D1_cardiac_pcgmix_plus_201105021804_alpha0.67_optimal_41.npy,163_1307104470471_D1_cardiac_pcgmix_plus_201105021804_alpha0.67_optimal_41.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201106151236_cardiac_pcgmix_plus_286_1311170606028_C_alpha0.40_optimal_44.npy,201106151236_cardiac_pcgmix_plus_286_1311170606028_C_alpha0.40_optimal_44.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201106221450_cardiac_pcgmix_151_1306779785624_A_alpha0.59_optimal_2.npy,201106221450_cardiac_pcgmix_151_1306779785624_A_alpha0.59_optimal_2.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201106151236_cardiac_pcgmix_plus_140_1306519735121_C_alpha0.52_basic_225.npy,201106151236_cardiac_pcgmix_plus_140_1306519735121_C_alpha0.52_basic_225.wav,normal,4,train,"(181, 563)",144000,12000,181,563
137_1306764999211_A2_cardiac_pcgmix_215_1308245664733_C_alpha0.32_optimal_95.npy,137_1306764999211_A2_cardiac_pcgmix_215_1308245664733_C_alpha0.32_optimal_95.wav,normal,4,train,"(181, 563)",144000,12000,181,563
264_1309356143724_D.npy,264_1309356143724_D.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201108011118.npy,201108011118.wav,normal,4,train,"(181, 563)",144000,12000,181,563
237_1308750231222_C_cardiac_pcgmix_118_1306262335509_D_alpha0.49_basic_311.npy,237_1308750231222_C_cardiac_pcgmix_118_1306262335509_D_alpha0.49_basic_311.wav,normal,4,train,"(181, 563)",144000,12000,181,563
113_1306244002866_D_cardiac_pcgmix_plus_154_1306935608852_B1_alpha0.33_basic_228.npy,113_1306244002866_D_cardiac_pcgmix_plus_154_1306935608852_B1_alpha0.33_basic_228.wav,normal,4,train,"(181, 563)",144000,12000,181,563
149_1306776016110_A.npy,149_1306776016110_A.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201106221450.npy,201106221450.wav,normal,4,train,"(181, 563)",144000,12000,181,563
172_1307971284351_B.npy,172_1307971284351_B.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201105021654_cardiac_pcgmix_201106111136_alpha0.59_optimal_279.npy,201105021654_cardiac_pcgmix_201106111136_alpha0.59_optimal_279.wav,normal,4,train,"(181, 563)",144000,12000,181,563
106_1306776721273_A_cardiac_pcgmix_207_1308159792607_C_alpha0.56_optimal_370.npy,106_1306776721273_A_cardiac_pcgmix_207_1308159792607_C_alpha0.56_optimal_370.wav,normal,4,train,"(181, 563)",144000,12000,181,563
140_1306519735121_D1_cardiac_pcgmix_plus_296_1311682952647_A2_alpha0.70_optimal_351.npy,140_1306519735121_D1_cardiac_pcgmix_plus_296_1311682952647_A2_alpha0.70_optimal_351.wav,normal,4,train,"(181, 563)",144000,12000,181,563
286_1311170606028_C.npy,286_1311170606028_C.wav,normal,4,train,"(181, 563)",144000,12000,181,563
190_1308076920011_C1_cardiac_pcgmix_plus_201103151912_alpha0.56_basic_293.npy,190_1308076920011_C1_cardiac_pcgmix_plus_201103151912_alpha0.56_basic_293.wav,normal,4,train,"(181, 563)",144000,12000,181,563
170_1307970562729_A_cardiac_pcgmix_118_1306262335509_D_alpha0.64_optimal_353.npy,170_1307970562729_A_cardiac_pcgmix_118_1306262335509_D_alpha0.64_optimal_353.wav,normal,4,train,"(181, 563)",144000,12000,181,563
113_1306244002866_A_cardiac_pcgmix_208_1308159994503_C_alpha0.37_basic_287.npy,113_1306244002866_A_cardiac_pcgmix_208_1308159994503_C_alpha0.37_basic_287.wav,normal,4,train,"(181, 563)",144000,12000,181,563
188_1308074301731_D.npy,188_1308074301731_D.wav,normal,4,train,"(181, 563)",144000,12000,181,563
180_1307990956284_A_cardiac_pcgmix_137_1306764999211_C_alpha0.50_basic_195.npy,180_1307990956284_A_cardiac_pcgmix_137_1306764999211_C_alpha0.50_basic_195.wav,normal,4,train,"(181, 563)",144000,12000,181,563
250_1309202496494_A.npy,250_1309202496494_A.wav,normal,4,train,"(181, 563)",144000,12000,181,563
129_1306344506305_C_cardiac_pcgmix_113_1306244002866_B_alpha0.56_optimal_332.npy,129_1306344506305_C_cardiac_pcgmix_113_1306244002866_B_alpha0.56_optimal_332.wav,normal,4,train,"(181, 563)",144000,12000,181,563
159_1307018640315_B_cardiac_pcgmix_plus_278_1311163365896_A_alpha0.41_optimal_151.npy,159_1307018640315_B_cardiac_pcgmix_plus_278_1311163365896_A_alpha0.41_optimal_151.wav,normal,4,train,"(181, 563)",144000,12000,181,563
291_1311185210672_A_cardiac_pcgmix_143_1306763822290_B_alpha0.47_basic_101.npy,291_1311185210672_A_cardiac_pcgmix_143_1306763822290_B_alpha0.47_basic_101.wav,normal,4,train,"(181, 563)",144000,12000,181,563
167_1307111318050_B_cardiac_pcgmix_plus_201102270940_alpha0.39_basic_153.npy,167_1307111318050_B_cardiac_pcgmix_plus_201102270940_alpha0.39_basic_153.wav,normal,4,train,"(181, 563)",144000,12000,181,563
148_1306768801551_C1_cardiac_pcgmix_201105011626_alpha0.42_optimal_130.npy,148_1306768801551_C1_cardiac_pcgmix_201105011626_alpha0.42_optimal_130.wav,normal,4,train,"(181, 563)",144000,12000,181,563
188_1308074301731_D_cardiac_pcgmix_294_1311681084248_A_alpha0.40_optimal_309.npy,188_1308074301731_D_cardiac_pcgmix_294_1311681084248_A_alpha0.40_optimal_309.wav,normal,4,train,"(181, 563)",144000,12000,181,563
270_1309369533040_B_cardiac_pcgmix_plus_232_1308748524018_C_alpha0.67_optimal_281.npy,270_1309369533040_B_cardiac_pcgmix_plus_232_1308748524018_C_alpha0.67_optimal_281.wav,normal,4,train,"(181, 563)",144000,12000,181,563
201103140135_cardiac_pcgmix_plus_201103151912_alpha0.66_basic_284.npy,201103140135_cardiac_pcgmix_plus_201103151912_alpha0.66_basic_284.wav,normal,4,train,"(181, 563)",144000,12000,181,563
232_1308748524018_B1.npy,232_1308748524018_B1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
271_1309369876160_D_cardiac_pcgmix_201105011626_alpha0.54_optimal_377.npy,271_1309369876160_D_cardiac_pcgmix_201105011626_alpha0.54_optimal_377.wav,normal,4,train,"(181, 563)",144000,12000,181,563
262_1309355283807_A.npy,262_1309355283807_A.wav,normal,4,train,"(181, 563)",144000,12000,181,563
129_1306344506305_C.npy,129_1306344506305_C.wav,normal,4,train,"(181, 563)",144000,12000,181,563
145_1307987561278_C_cardiac_pcgmix_plus_147_1306523973811_B_alpha0.39_basic_355.npy,145_1307987561278_C_cardiac_pcgmix_plus_147_1306523973811_B_alpha0.39_basic_355.wav,normal,4,train,"(181, 563)",144000,12000,181,563
154_1306935608852_B1_cardiac_pcgmix_plus_299_1311770522820_C_alpha0.43_basic_267.npy,154_1306935608852_B1_cardiac_pcgmix_plus_299_1311770522820_C_alpha0.43_basic_267.wav,normal,4,train,"(181, 563)",144000,12000,181,563
175_1307987962616_B1.npy,175_1307987962616_B1.wav,normal,4,train,"(181, 563)",144000,12000,181,563
